Time		Alpha			Beta		Thrust_mag		
0		0.72806647		-1.66803159	0.0001		
44007842.55	3.08598509		0.683567911	8.52E-05		
44426964.86	3.169903338		0.576419478	8.51E-05		
44846087.17	3.216298479		0.453116402	8.49E-05		
45265209.48	3.222563575		0.316484154	8.48E-05		
45684331.79	3.186965941		0.169822878	8.47E-05		
46103454.1	3.108687423		0.016836739	8.45E-05		
46522576.41	2.987840948		-0.138449268	8.44E-05		
46941698.72	2.825463412		-0.291783417	8.43E-05		
47360821.03	2.6234856		-0.438790333	8.42E-05		
47779943.34	2.384680382		-0.575080756	8.40E-05		
48199065.65	2.112590982		-0.696365426	8.39E-05		
48618187.96	1.811441587		-0.7985703	8.38E-05		
49037310.27	1.486032944		-0.877950098	8.37E-05		
49456432.58	1.141625935		-0.931197086	8.35E-05		
49875554.89	0.783816331		-0.955541977	8.34E-05		
50294677.2	0.418404077		-0.948843836	8.33E-05		
50713799.51	0.051260513		-0.909666044	8.31E-05		
51132921.82	-0.311803102		-0.837335594	8.30E-05		
51552044.13	-0.665162537		-0.731983288	8.29E-05		
51971166.44	-1.003499973		-0.594562823	8.28E-05		
52390288.75	-1.321913071		-0.426847266	8.26E-05		
52809411.06	-1.616011328		-0.231401946	8.25E-05		
53228533.37	-1.881997696		-0.011533467	8.24E-05		
53647655.68	-2.116733921		0.228784775	8.23E-05		
54066777.99	-2.317788452		0.485009439	8.21E-05		
54485900.3	-2.483466332		0.752144595	8.20E-05		
54905022.61	-2.612820885		1.02487694	8.19E-05		
55324144.92	-2.705647527		1.297725524	8.18E-05		
55743267.23	-2.762460447		1.565201951	8.16E-05		
56162389.54	-2.784453312		1.821976412	8.15E-05		
56581511.85	-2.773445514		2.063044408	8.14E-05		
57000634.16	-2.731815765		2.283888651	8.13E-05		
57419756.47	-2.662425105		2.480630411	8.11E-05		
57838878.78	-2.568531552		2.650164526	8.10E-05		
58258001.09	-2.453698754		2.790272451	8.09E-05		
58677123.4	-2.321701013		2.899708065	8.08E-05		
59096245.71	-2.17642709		2.978251541	8.06E-05		
59515368.02	-2.021785052		3.026727378	8.05E-05		
59934490.33	-1.861610367		3.046983695	8.04E-05		
60353612.64	-1.69957921		3.041831112	8.03E-05		
60772734.95	-1.539128794		3.014940934	8.02E-05		
61191857.26	-1.383386251		2.970703902	8.00E-05		
61610979.57	-1.235107374		2.914052436	7.99E-05		
62030101.88	-1.096626244		2.850251017	7.98E-05		
62449224.19	-0.969816536		2.784661072	7.97E-05		
62868346.5	-0.856065012		2.7224884	7.95E-05		
63287468.81	-0.756257519		2.668522689	7.94E-05		
63706591.12	-0.670777555		2.626879969	7.93E-05		
64125713.43	-0.599517317		2.600759884	7.92E-05		
64544835.74	-0.541900923		2.59223023	7.91E-05		
64963958.05	-0.496919388		2.602051407	7.89E-05		
65383080.36	-0.463176753		2.629553	7.88E-05		
65802202.67	-0.438946632		2.67257371	7.87E-05		
66221324.98	-0.422238268		2.727474218	7.86E-05		
66640447.29	-0.410871034		2.789230155	7.85E-05		
67059569.6	-0.402556064		2.851609358	7.83E-05		
67478691.91	-0.39498346		2.907433834	7.82E-05		
67897814.22	-0.385913214		2.94892253	7.81E-05		
68316936.53	-0.373267596		2.968106187	7.80E-05		
68736058.84	-0.355222365		2.957300345	7.79E-05		
69155181.15	-0.330293682		2.909617242	7.77E-05		
69574303.46	-0.297417139		2.819492096	7.76E-05		
69993425.77	-0.256014854		2.683194428	7.75E-05		
70412548.08	-0.206046163		2.499291	7.74E-05		
70831670.39	-0.148037175		2.269024079	7.73E-05		
71250792.7	-0.083084353		1.996567422	7.72E-05		
71669915.01	-0.012827472		1.689123205	7.70E-05		
72089037.32	0.060612111		1.356826518	7.69E-05		
72508159.63	0.134730903		1.012430415	7.68E-05		
72927281.94	0.206781801		0.670754364	7.67E-05		
73346404.25	0.273950737		0.347892492	7.66E-05		
73765526.56	0.333567385		0.060195442	7.64E-05		
74184648.87	0.383341974		-0.176939142	7.63E-05		
74603771.18	0.421615601		-0.350407871	7.62E-05		
75022893.49	0.447606107		-0.450787867	7.61E-05		
75442015.8	0.461625915		-0.473652902	7.60E-05		
75861138.11	0.465242494		-0.420676909	7.59E-05		
76280260.42	0.461347165		-0.30035874	7.58E-05		
76699382.73	0.454094571		-0.128186364	7.56E-05		
77118505.04	0.448674744		0.073943652	7.55E-05		
77537627.35	0.450884129		0.279217599	7.54E-05		
77956749.66	0.466473484		0.458425893	7.53E-05		
78375871.97	0.500272566		0.583545019	7.52E-05		
78794994.28	0.55512787		0.632268079	7.51E-05		
79214116.59	0.630745566		0.593156574	7.49E-05		
79633238.9	0.722613707		0.470776969	7.48E-05		
80052361.21	0.821293651		0.289756766	7.47E-05		
80471483.52	0.91253042		0.096114995	7.46E-05		
80890605.83	0.978847437		-0.046546297	7.45E-05		
81309728.14	1.00357742		-0.069404312	7.44E-05		
81728850.45	0.978655819		0.075966498	7.43E-05		
82147972.76	0.917987387		0.372383423	7.42E-05		
82567095.07	0.878815453		0.663857807	7.40E-05		
82986217.38	0.994307486		0.54345415	7.39E-05		
83405339.69	1.521555046		-0.811919099	7.38E-05		
