Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.UTCGregorian           
-0.1761704953179741       -0.203341094238219        0.007318396965116492      -296778.409932524         -283284.5998939872        24824.4400774017          23 Aug 2023 18:53:06.889   
-0.1780523048505209       -0.2074967132735885       0.008193744344918485      -312076.6510388702        -301036.004875645         25492.95895748958         24 Aug 2023 18:53:06.889   
-0.1805780108122228       -0.2112531507980293       0.009269280602506313      -327564.401790157         -319128.5000008047        26246.10387765989         25 Aug 2023 18:53:06.889   
-0.1838637975934336       -0.214728006029496        0.01048623216534672       -343302.4479151666        -337532.4007284492        27098.78537047282         26 Aug 2023 18:53:06.889   
-0.1872177451388364       -0.2174981597084802       0.0115422691656093        -356551.4564993978        -352968.8563333973        27885.40642077103         27 Aug 2023 14:43:33.588   
-0.1872177451386925       -0.2174981597085583       0.01154226916558265       -356551.4564998448        -352968.8563342094        27885.40642044693         27 Aug 2023 14:43:33.588   
-0.1911210317955838       -0.221186580246286        0.01266091611550557       -372889.3254173994        -371919.0950663164        28931.53116663545         28 Aug 2023 14:43:33.588   
-0.1958809556258689       -0.2251093429026554       0.01364649430594334       -389601.92588076          -391196.6541431621        30069.37992958724         29 Aug 2023 14:43:33.588   
-0.2013869736380105       -0.2294610964009713       0.01438897807555506       -406759.1208084226        -410830.3882345259        31282.62434903532         30 Aug 2023 14:43:33.588   
-0.20744916404443         -0.2343908413908089       0.01479915999616388       -424417.6620804965        -430864.2509992719        32546.1880893819          31 Aug 2023 14:43:33.588   
-0.2127105545893286       -0.2389582142964635       0.01484925465817          -439422.1111115515        -447766.4304075316        33606.6399073042          01 Sep 2023 10:34:00.286   
-0.2174143535096302       -0.2434439114191953       0.02047349159057177       -458003.5597786605        -468601.6897439137        35135.36865467951         02 Sep 2023 10:34:00.286   
-0.2220091033587863       -0.2485092993610785       0.02573003059122492       -476988.1150103509        -489850.2812264338        37133.84141821042         03 Sep 2023 10:34:00.286   
-0.2263298655202224       -0.25403385155807         0.03067327268630748       -496358.7795694172        -511557.3400767371        39572.48167896271         04 Sep 2023 10:34:00.286   
-0.2302745972193989       -0.2598750968725305       0.035372208516808         -516087.0317040086        -533756.4493728876        42427.14550522342         05 Sep 2023 10:34:00.286   
-0.2332173680956036       -0.2648416343098638       0.03912327547019778       -532641.6350387633        -552495.3612652943        45088.2149829343          06 Sep 2023 06:24:26.985   
-0.2332173680951986       -0.2648416343099775       0.03912327547017469       -532641.6350393891        -552495.361267224         45088.21498211101         06 Sep 2023 06:24:26.985   
-0.2357366460236747       -0.2709136028875569       0.04354162759847746       -552903.4964690208        -575639.9468643293        48659.95709866472         07 Sep 2023 06:24:26.985   
-0.2378465708911133       -0.276936948019717        0.04790259193815949       -573365.1198479831        -599307.8142036125        52610.5637326818          08 Sep 2023 06:24:26.985   
-0.2395856731576416       -0.2828137009096956       0.05225803559490849       -593992.6924848855        -623490.4150221199        56937.37312276848         09 Sep 2023 06:24:26.985   
-0.2410049592120975       -0.2884603714045504       0.05665273550071426       -614756.304720521         -648171.3836810552        61641.88856938481         10 Sep 2023 06:24:26.985   
-0.2419793926495704       -0.2929032737697135       0.06034341846466695       -632006.2403505147        -668935.1663314961        65819.83328507096         11 Sep 2023 02:14:53.683   
-0.2419793926486928       -0.2929032737699053       0.06034341846459768       -632006.2403514087        -668935.1663356274        65819.83328331076         11 Sep 2023 02:14:53.683   
-0.2423343147089758       -0.2978628250173614       0.06493504913219894       -652929.7967353165        -694459.021330554         71230.97513533011         12 Sep 2023 02:14:53.683   
-0.2425615175085261       -0.3024131553927418       0.06966471132117036       -673877.9222067595        -720394.0676607527        77044.58950916491         13 Sep 2023 02:14:53.683   
-0.2427463331103672       -0.306508425928218        0.0745588948770628        -694843.196328789         -746702.8980957754        83273.78067853674         14 Sep 2023 02:14:53.683   
-0.2429841680969278       -0.3101134847390803       0.07963887542143233       -715826.006041348         -773344.5926729999        89933.72387398407         15 Sep 2023 02:14:53.683   
-0.2432952999528615       -0.3127073301181333       0.08398958083195929       -733191.8463731408        -795589.7186543085        95776.60949280579         15 Sep 2023 22:05:20.381   
-0.2432952999526723       -0.3127073301181689       0.08398958083196817       -733191.8463732898        -795589.7186552659        95776.60949244723         15 Sep 2023 22:05:20.381   
-0.2432904382165453       -0.3151863460434008       0.08951128947037468       -754210.1228016913        -822718.4634336494        103270.3441199111         16 Sep 2023 22:05:20.381   
-0.243654920766073        -0.3171531008299375       0.09523990641806357       -775243.0676426589        -850039.1474992875        111250.1290100459         17 Sep 2023 22:05:20.381   
-0.2445104629249422       -0.318633732039018        0.101165257387029         -796327.8350571692        -877508.4987585638        119733.476573918          18 Sep 2023 22:05:20.381   
-0.2459792919214316       -0.3196748753656742       0.1072662436299332        -817512.1410532892        -905086.3774443697        128736.5554578486         19 Sep 2023 22:05:20.381   
-0.2477416506369867       -0.3202519794160672       0.1124193895220351        -835141.3944167197        -927941.6793328477        136581.7528012116         20 Sep 2023 17:55:47.080   
-0.2551479864888068       -0.3121057189287129       0.1208469788903841        -856859.8864734471        -955261.2743119588        146658.2945889628         21 Sep 2023 17:55:47.080   
-0.263483722106999        -0.3037809751909073       0.1293207949039648        -879257.753854543         -981868.3799650827        157465.4575085142         22 Sep 2023 17:55:47.080   
-0.2728305979436655       -0.295422569700051        0.1377660734503241        -902419.0275873244        -1007753.630888222        169004.1216140009         23 Sep 2023 17:55:47.080   
-0.2832354738144529       -0.2872018684154405       0.1460923601578035        -926433.4002824426        -1032921.345701538        181268.020889661          24 Sep 2023 17:55:47.080   
-0.2926352418335836       -0.2806454063259807       0.1528127048826153        -946995.4461607933        -1053199.404313318        191944.0070143919         25 Sep 2023 13:46:13.778   
-0.2926352418324252       -0.2806454063259167       0.1528127048826438        -946995.4461604953        -1053199.404318795        191944.0070120504         25 Sep 2023 13:46:13.778   
-0.3056885992324239       -0.2736806712739543       0.1604136325806333        -972836.1885043085        -1077142.070482266        205478.0149218393         26 Sep 2023 13:46:13.778   
-0.3196153190445123       -0.2673868006664897       0.1676002573925039        -999843.6548600793        -1100510.787485112        219651.5308830016         27 Sep 2023 13:46:13.778   
-0.3342204440938241       -0.2619001467238142       0.1742906304239487        -1028085.295983374        -1123369.824448766        234425.0131427208         28 Sep 2023 13:46:13.778   
-0.3492667629890502       -0.2572889065017741       0.180437624477074         -1057609.658731729        -1145792.421829412        249753.2612346523         29 Sep 2023 13:46:13.778   
-0.3618656437129899       -0.2541330903365626       0.1851039629934004        -1083006.157034367        -1164053.579147296        262810.1788078677         30 Sep 2023 09:36:40.477   
-0.3777870557105709       -0.2516592574321557       0.1899880938417304        -1114959.656632692        -1185898.390302982        279017.7540078955         01 Oct 2023 09:36:40.477   
-0.3935695922879772       -0.2498727432757342       0.19440451370372          -1148283.696362555        -1207560.11332367         295626.6378301922         02 Oct 2023 09:36:40.477   
-0.4091167204680906       -0.2486348207619997       0.1984236824295458        -1182961.645157039        -1229092.195997499        312599.4125428628         03 Oct 2023 09:36:40.477   
-0.4243905581335552       -0.2478093760482309       0.2021173427398999        -1218971.152861416        -1250536.072154503        329904.8829734176         04 Oct 2023 09:36:40.477   
-0.4368142593720945       -0.247353049377729        0.2049713968201701        -1249728.70863235         -1268218.967121702        344444.3471691366         05 Oct 2023 05:27:07.175   
-0.4368142593715767       -0.2473530493776295       0.2049713968202251        -1249728.708631873        -1268218.967124309        344444.3471680731         05 Oct 2023 05:27:07.175   
-0.4521783344175843       -0.2476918766535441       0.2079068034668836        -1288134.76976496         -1289603.694821816        362282.0603595003         06 Oct 2023 05:27:07.175   
-0.467348558571036        -0.2481632726129739       0.2106719948425404        -1327859.534410387        -1311023.924173191        380365.7494146638         07 Oct 2023 05:27:07.175   
-0.4823805149298783       -0.2487058858342976       0.2133030877532178        -1368888.614831716        -1332488.346752238        398682.3255559392         08 Oct 2023 05:27:07.175   
-0.4973340801829842       -0.249271686178794        0.2158293398594413        -1411212.626458287        -1354000.960042916        417221.5081610307         09 Oct 2023 05:27:07.175   
-0.5096820145094387       -0.2497293846647111       0.2178560624875718        -1447176.494016796        -1371822.078788497        432710.1567262039         10 Oct 2023 01:17:33.874   
-0.5096820145090337       -0.2497293846645761       0.2178560624876287        -1447176.4940162          -1371822.078790575        432710.1567253675         10 Oct 2023 01:17:33.874   
-0.5261604627083205       -0.2495487363971307       0.2186667478226489        -1491924.331004024        -1393391.286582768        451568.3282972462         11 Oct 2023 01:17:33.874   
-0.5427555273680955       -0.249303011819439        0.2194320143790733        -1538100.371728539        -1414942.217775866        470494.4667831995         12 Oct 2023 01:17:33.874   
-0.5595514590452932       -0.2489774256430302       0.2201652721629355        -1585718.261270851        -1436468.535431027        489485.2642617561         13 Oct 2023 01:17:33.874   
-0.5766424573702658       -0.2485695339502634       0.2208738167179032        -1634799.352763474        -1457963.130892575        508538.3220286667         14 Oct 2023 01:17:33.874   
-0.5910675704721235       -0.2481795620589899       0.2214404494573277        -1676500.387802571        -1475703.941258781        524334.9616673216         14 Oct 2023 21:08:00.572   
-0.5910675704714006       -0.2481795620587235       0.2214404494574467        -1676500.3878012          -1475703.941262253        524334.9616658799         14 Oct 2023 21:08:00.572   
-0.6092596419518923       -0.24834428277779         0.2217847119437018        -1728350.609087378        -1497153.905251071        543482.6016463898         15 Oct 2023 21:08:00.572   
-0.6280501835319061       -0.2485222082034646       0.2220718467543445        -1781797.694710553        -1518618.188994788        562657.7280260026         16 Oct 2023 21:08:00.572   
-0.64754416274641         -0.2487934176333972       0.2222655234555599        -1836897.952116817        -1540101.204624161        581853.9390024804         17 Oct 2023 21:08:00.572   
-0.6678335696398658       -0.2492638691036717       0.22231500072043          -1893716.254271075        -1561615.406582236        601061.0708240643         18 Oct 2023 21:08:00.572   
-0.6852588002289952       -0.249895173506598        0.2222014543126729        -1942036.093952864        -1579440.468419224        616937.2124276869         19 Oct 2023 16:58:27.271   
-0.6852588002287678       -0.2498951735064736       0.222201454312728         -1942036.093952298        -1579440.468420602        616937.2124271616         19 Oct 2023 16:58:27.271   
-0.7073730792016129       -0.2517769273737223       0.221492676527216         -2002191.181970075        -1601108.866793916        636107.0511799976         20 Oct 2023 16:58:27.271   
-0.7304049676465247       -0.2542765692268318       0.2204265393022826        -2064296.629718944        -1622965.30657877         655200.8621422574         21 Oct 2023 16:58:27.271   
-0.754325614897013        -0.2575694344284329       0.2189099602458207        -2128430.804023415        -1645070.701724604        674183.7870732024         22 Oct 2023 16:58:27.271   
-0.7790568276371985       -0.2618318717873329       0.2168472231444554        -2194667.492408901        -1667501.240316659        693012.7698505446         23 Oct 2023 16:58:27.271   
-0.8000217827987317       -0.266205155392008        0.2146642323347834        -2251059.190443888        -1686354.344723016        708426.2270725407         24 Oct 2023 12:48:53.969   
-0.8259779643943119       -0.273353645697096        0.2110515111427755        -2321299.315954819        -1709653.883102044        726822.4585480839         25 Oct 2023 12:48:53.969   
-0.85224225843805         -0.2818465295798376       0.2066765703579954        -2393797.081864104        -1733628.631823257        744873.9459134489         26 Oct 2023 12:48:53.969   
-0.8785679290105364       -0.2917209864430035       0.2015113373122617        -2468568.543945983        -1758396.817474484        762513.3746305779         27 Oct 2023 12:48:53.969   
-0.9047100772231786       -0.302948854519677        0.195562970863957         -2545608.303730011        -1784077.054457083        779672.5183232166         28 Oct 2023 12:48:53.969   
-0.926029313081699        -0.3131926371706015       0.1900817271336912        -2610992.074149549        -1806076.567891791        793448.1124986857         29 Oct 2023 08:39:20.668   
-0.9260293130812052       -0.3131926371702676       0.1900817271338333        -2610992.074147716        -1806076.567894384        793448.1124976277         29 Oct 2023 08:39:20.668   
-0.9515037500977428       -0.3271668077152228       0.1822894965563719        -2692105.843966037        -1833732.215136319        809539.2719341293         30 Oct 2023 08:39:20.668   
-0.9763302653183246       -0.3421628937170951       0.1738798486691646        -2775393.20631206         -1862640.422189906        824929.9541952834         31 Oct 2023 08:39:20.668   
-1.000453288925595        -0.3580397586566342       0.1649290357669067        -2860795.410169125        -1892883.313895598        839570.1308761984         01 Nov 2023 08:39:20.668   
-1.023861338389242        -0.3746721265305339       0.1555067022557317        -2948250.915564626        -1924531.429180041        853416.1223691478         02 Nov 2023 08:39:20.668   
-1.042684610714861        -0.3889186531321123       0.1474034591731908        -3022056.983194664        -1951799.309829265        864235.6492631733         03 Nov 2023 04:29:47.366   
-1.042684610714193        -0.3889186531316255       0.1474034591734377        -3022056.983191743        -1951799.309832528        864235.6492616534         03 Nov 2023 04:29:47.366   
-1.064811870698062        -0.4073137191862592       0.1369725609936818        -3113105.530940786        -1986192.594853237        876523.2233254239         04 Nov 2023 04:29:47.366   
-1.086306387853401        -0.4262285382651179       0.1262082925934109        -3206038.249142185        -2022198.076447323        887894.9137140289         05 Nov 2023 04:29:47.366   
-1.107209080905292        -0.4456123483440315       0.1151424392159974        -3300802.228955179        -2059858.384900495        898323.3351762444         06 Nov 2023 04:29:47.366   
-1.127561917737651        -0.46542383797917         0.1038017066384249        -3397348.13953352         -2099212.202174187        907783.6135204434         07 Nov 2023 04:29:47.366   
-1.144003941694699        -0.4820998341372267       0.09423549495772576       -3478475.340141237        -2133049.902479351        914857.1715066135         08 Nov 2023 00:20:14.064   
-1.14400394169451         -0.482099834137049        0.09423549495778971       -3478475.340140313        -2133049.902480617        914857.171506159          08 Nov 2023 00:20:14.064   
-1.163375325878867        -0.503231880463062        0.08216308202641187       -3578157.27249524         -2175613.680753037        922479.2073030323         09 Nov 2023 00:20:14.064   
-1.182340189595312        -0.5247078731642603       0.06987424393622987       -3679494.877113491        -2220018.268203974        929048.7234745398         10 Nov 2023 00:20:14.064   
-1.200967370091199        -0.546514026665097        0.05738178639292535       -3782455.919925228        -2266292.695573121        934547.6197471619         11 Nov 2023 00:20:14.064   
-1.21933707574588         -0.568652206692466        0.04469051649417999       -3887014.614209414        -2314465.43367666         938958.5812642723         12 Nov 2023 00:20:14.064   
-1.234391699149093        -0.5872207325348455       0.03404415908423708       -3974646.018068448        -2355744.013894051        941771.3206490353         12 Nov 2023 20:10:40.760   
-1.25236015706373         -0.6106609276280786       0.02067922358485141       -4082074.063999563        -2407489.408006951        944137.0785200372         13 Nov 2023 20:10:40.760   
-1.270316439233802        -0.6345753846424955       0.007055878327464349      -4191053.521559           -2461279.85182789         945337.2648862451         14 Nov 2023 20:10:40.760   
-1.288322352045672        -0.6590719897011841       -0.006879077243808318     -4301586.205618247        -2517160.776401266        945347.3742753863         15 Nov 2023 20:10:40.760   
-1.30640625910809         -0.6842836655490245       -0.02119377384724697      -4413677.911577672        -2575188.071221769        944137.6334816366         16 Nov 2023 20:10:40.760   
-1.321405832300098        -0.7057713571719066       -0.03336997304805678      -4507525.697651893        -2624827.824106082        942190.9799948782         17 Nov 2023 16:01:07.460   
-1.321405832300044        -0.7057713571718551       -0.03336997304804612      -4507525.697651401        -2624827.824106842        942190.9799945951         17 Nov 2023 16:01:07.460   
-1.339303917240926        -0.7330503409206006       -0.04846470435361638      -4622468.573655501        -2686977.264162168        938659.8040778562         18 Nov 2023 16:01:07.460   
-1.357110680155753        -0.7614623831592393       -0.06416547292574304      -4738954.82855539         -2751531.575053602        933798.8165265396         19 Nov 2023 16:01:07.460   
-1.374674688442511        -0.7911316544818696       -0.08054367211670588      -4856970.345396504        -2818594.202705443        927552.4857150018         20 Nov 2023 16:01:07.460   
-1.391804705094561        -0.8221513328433137       -0.09765580417523623      -4976486.143768847        -2888278.056237817        919859.7128346562         21 Nov 2023 16:01:07.460   
-1.405481678193542        -0.8488538900391092       -0.1123830076679617       -5076389.668151677        -2947949.49545899         912361.695258297          22 Nov 2023 11:51:34.160   
-1.405481678193063        -0.8488538900383737       -0.1123830076676482       -5076389.668147579        -2947949.495461375        912361.6952572986         22 Nov 2023 11:51:34.160   
-1.421124876377316        -0.882702100981227        -0.1310357441192291       -5198506.067105949        -3022742.617248639        901851.6292694584         23 Nov 2023 11:51:34.160   
-1.435677823136547        -0.9179249358028336       -0.1504590560507335       -5321928.632096753        -3100520.056931734        889696.4992299452         24 Nov 2023 11:51:34.160   
-1.448916284527204        -0.954435812299316        -0.1706146984167525       -5446553.304901198        -3181397.184113458        875831.1893854886         25 Nov 2023 11:51:34.160   
-1.460648518816434        -0.9921053637940176       -0.1914402288072496       -5572257.94067058         -3265479.964620084        860194.9690592065         26 Nov 2023 11:51:34.160   
-1.469104806808712        -1.024008932292134        -0.2091057733357786       -5676896.165502056        -3337478.37961106         845892.3820226118         27 Nov 2023 07:42:00.860   
-1.469104806808549        -1.024008932291887        -0.2091057733356863       -5676896.16550047         -3337478.379612118        845892.382022202          27 Nov 2023 07:42:00.860   
-1.477622624065408        -1.063628377854252        -0.2310629698936575       -5804207.528043523        -3427658.765165538        826880.4806441516         28 Nov 2023 07:42:00.860   
-1.484353185229295        -1.103933906643698        -0.2534460351318657       -5932177.840281039        -3521293.110232979        805952.4409108013         29 Nov 2023 07:42:00.860   
-1.489284807977825        -1.144766910096473        -0.2761698780468667       -6060651.919132635        -3618433.716483831        783075.2006015778         30 Nov 2023 07:42:00.860   
-1.492435621960805        -1.185988433857903        -0.2991588768087157       -6189474.94951722         -3719120.001382053        758222.6598985791         01 Dec 2023 07:42:00.860   
-1.49372116614585         -1.220275138295966        -0.3183175977227384       -6296127.637194045        -3805054.812868461        736171.2218934745         02 Dec 2023 03:32:27.560   
-1.493721166145384        -1.220275138294847        -0.3183175977222525       -6296127.637187794        -3805054.812870681        736171.2218925357         02 Dec 2023 03:32:27.560   
-1.493584213243548        -1.262164370997586        -0.3417499024352697       -6425191.354230307        -3912295.17778036         707657.2330511659         03 Dec 2023 03:32:27.560   
-1.491787717307137        -1.304154516321673        -0.365288082571491        -6554171.191612765        -4023159.712925375        677113.794837907          04 Dec 2023 03:32:27.560   
-1.488381735677866        -1.346169325332364        -0.3888895413519169       -6682925.914919384        -4137653.782564759        644533.6333053634         05 Dec 2023 03:32:27.560   
-1.483418921090252        -1.388139426684507        -0.4125154770005994       -6811318.712152287        -4255776.480527624        609912.9794737324         06 Dec 2023 03:32:27.560   
-1.478181767408032        -1.422756403481785        -0.4320397397706088       -6917093.385094836        -4356163.533794105        579750.9780760035         06 Dec 2023 23:22:54.260   
-1.478181767407872        -1.422756403481444        -0.4320397397704765       -6917093.385092758        -4356163.533795074        579750.9780756235         06 Dec 2023 23:22:54.260   
-1.470588324079348        -1.464630144225792        -0.4561185800456675       -7044490.3850017          -4480899.965024412        541382.1438248754         07 Dec 2023 23:22:54.260   
-1.461629023656641        -1.506295592685365        -0.4801289754951688       -7171171.695383362        -4609245.610537574        500935.6655064002         08 Dec 2023 23:22:54.260   
-1.45139582450593         -1.547716713095288        -0.5040490936632502       -7297023.178156685        -4741180.785548747        458418.4679755345         09 Dec 2023 23:22:54.260   
-1.439992848697095        -1.588880008862372        -0.5278689068211511       -7421939.197412748        -4876683.603605658        413838.8867793232         10 Dec 2023 23:22:54.260   
-1.429760393683047        -1.622726187668139        -0.5474889886804502       -7524431.819248907        -4991381.720255837        375433.9063419625         11 Dec 2023 19:13:20.950   
-1.429760393682901        -1.622726187667991        -0.5474889886804042       -7524431.819247838        -4991381.720256627        375433.9063416123         11 Dec 2023 19:13:20.950   
-1.416382426349607        -1.663658118845726        -0.5712397312866424       -7647391.892119445        -5133354.694611877        327104.4292962626         12 Dec 2023 19:13:20.950   
-1.402106761945049        -1.704475853776262        -0.5949610922123827       -7769156.888835324        -5278858.525252849        276724.5443465337         13 Dec 2023 19:13:20.950   
-1.386969716225298        -1.745293238181052        -0.6187145801954481       -7889651.187334456        -5427888.09849897         224294.2369038835         14 Dec 2023 19:13:20.950   
-1.370950334066173        -1.786237810447043        -0.6425714080153444       -8008799.903890422        -5580448.8669772          169807.6873779148         15 Dec 2023 19:13:20.950   
-1.356983635230623        -1.820268989523094        -0.662421872836272        -8106227.685949205        -5709248.1163304          123202.819898814          16 Dec 2023 15:03:47.650   
-1.356983635230538        -1.820268989522855        -0.6624218728361863       -8106227.685947618        -5709248.116330996        123202.8198985457         16 Dec 2023 15:03:47.650   
-1.338979163491526        -1.861902920235826        -0.6867208533984686       -8222701.607574823        -5868315.316535294        64921.62928311527         17 Dec 2023 15:03:47.650   
-1.31972501530409         -1.903922463200102        -0.711282359470099        -8337567.316254353        -6030996.094367117        4529.871088534594         18 Dec 2023 15:03:47.650   
-1.29902390433384         -1.946337492083674        -0.7361218006466957       -8450708.420712542        -6197324.556734651        -57995.99271620065        19 Dec 2023 15:03:47.650   
-1.2766732452355          -1.989107994669523        -0.7612281433387773       -8561991.127603794        -6367333.495137021        -122679.6869985014        20 Dec 2023 15:03:47.650   
-1.256813287254303        -2.02467478130668         -0.7821601225768031       -8652478.214604827        -6510678.211268604        -177798.394908838         21 Dec 2023 10:54:14.350   
-1.256813287254232        -2.024674781306252        -0.7821601225766344       -8652478.214602202        -6510678.211269081        -177798.3949090317        21 Dec 2023 10:54:14.350   
-1.230845607101429        -2.068006259714684        -0.8077252870189191       -8759959.919128127        -6687481.328028679        -246480.3571243137        22 Dec 2023 10:54:14.350   
-1.202751413588945        -2.111354513649826        -0.833402006531296        -8865107.053956028        -6868030.199100047        -317376.5509349406        23 Dec 2023 10:54:14.350   
