Sat.ElapsedDays           Sat.A1Gregorian            Sat.SunICRF.VX            Sat.SunICRF.VY            Sat.SunICRF.VZ            Sat.SunICRF.X             Sat.SunICRF.Y             Sat.SunICRF.Z             Mars.SunICRF.VX           Mars.SunICRF.VY           Mars.SunICRF.VZ           Mars.SunICRF.X            Mars.SunICRF.Y            Mars.SunICRF.Z            Earth.SunICRF.VX          Earth.SunICRF.VY          Earth.SunICRF.VZ          Earth.SunICRF.X           Earth.SunICRF.Y           Earth.SunICRF.Z           
89.88056217592748         17 Oct 2023 21:08:37.606   -13.21663853594947        24.63918870329579         11.0119593546179          134459754.6400405         53901429.50833819         24614385.46475321         16.3626343343657          -14.92293301418776        -7.286295829569692        -181582482.6353468        -138498897.3384304        -58627224.49194761        -12.56909432290866        24.88798213062652         10.78969398854389         136296652.7225731         55441530.73854714         24032532.00519009         
90.88056217592748         18 Oct 2023 21:08:37.606   -13.70791647050203        24.44077001243063         10.92600863366635         133296591.0429104         56021742.02985524         25562131.72855896         16.52103265088203         -14.80108070715458        -7.234678335760899        -180161901.8266554        -139782984.7871516        -59254535.29854563        -13.04008285062389        24.69003389124821         10.70369379475303         135190307.4317671         57583357.46282363         24961071.15031751         
91.70726008101701         19 Oct 2023 16:59:04.305   -14.11160616583081        24.27063224282921         10.85222096338627         132303049.2078838         57761422.20468844         26339919.91688113         16.6513026070125          -14.69929207440761        -7.191504721480049        -178977202.9597209        -140836547.5844144        -59769745.26602926        -13.42634731544603        24.5205274260597          10.63001967468757         134245085.439857          59340862.70016087         25722983.20818298         
91.70726008102065         19 Oct 2023 16:59:04.305   -14.11160616583228        24.27063224282858         10.852220963386           132303049.2078802         57761422.20469478         26339919.91688395         16.65130260701308         -14.69929207440715        -7.191504721479859        -178977202.9597156        -140836547.584419         -59769745.26603152        -13.42634731544772        24.52052742605894         10.63001967468724         134245085.4398528         59340862.70016858         25722983.20818632         
92.70726008102065         20 Oct 2023 16:59:04.305   -14.59702702047701        24.05677107888192         10.75935091447248         131062811.2786769         59849223.95429381         27273565.71269758         16.80804865819215         -14.57489289869278        -7.138674456943052        -177531752.3983443        -142101202.3883765        -60388813.73071876        -13.8896538913692         24.30854801600655         10.53785840841306         133065002.6027553         61450332.8490508          26637459.17919789         
93.70726008102065         21 Oct 2023 16:59:04.305   -15.07889519652026        23.83487996106783         10.66288549799447         129780785.2862584         61918200.97086224         28199032.08348047         16.96386882571084         -14.44910292524273        -7.085181287992459        -176072798.8849849        -143355048.9996229        -61003288.97418441        -14.34849017936831        24.0891565400805          10.44245913402194         131845082.061927          63541166.30638073         27543831.75285712         
94.70726008102065         22 Oct 2023 16:59:04.305   -15.55704575349515        23.60499272631536         10.56283893539761         128457285.3049831         63967660.91657444         29116008.97153296         17.118747888382           -14.32192475390353        -7.031025989901734        -174600423.0752448        -144597967.3857761        -61613113.7003687         -14.80272008966075        23.86256217047461         10.34392915523084         130585716.2585467         65612731.64799906         28441825.72903638         
95.70726008102065         23 Oct 2023 16:59:04.305   -16.03131324503568        23.36714611438            10.45922673791731         127092639.6694641         65996914.50682264         30024187.64910596         17.27267055104594         -14.19336110926491        -6.976209386435242        -173114706.9158235        -145829837.7505463        -62218230.7449273         -15.25225636913396        23.62897799567005         10.24237969964466         129287307.3149779         67664415.77710311         29331175.43621372         
96.53395797453777         24 Oct 2023 12:49:31.003   -16.42033920467782        23.16453713226227         10.37089040892071         125933665.7399056         67658748.93653765         30768115.17029599         17.39918501603253         -14.08603371772033        -6.930393914352059        -171876454.8793448        -146839795.3470455        -62714884.56173137        -15.62031737418711        23.430742296835           10.15622636571198         128184725.0866255         69345103.31102131         30059689.51064119         
97.53395797453777         25 Oct 2023 12:49:31.003   -16.88720813341574        22.91154389613362         10.26048357035143         124494748.9467999         69649292.30209354         31659415.81365042         17.55132088488978         -13.95494667681392        -6.874371637787931        -170366585.863681         -148051175.736609         -63311254.96567821        -16.06123012209785        23.18489755054956         10.049432254143           126816048.4232865         71358946.21449681         30932593.93672649         
98.53395797453777         26 Oct 2023 12:49:31.003   -17.34972445437885        22.65071126493461         10.14656222829959         123015681.5007142         71617638.03439851         32541025.42511189         17.70245670166068         -13.82248254216887        -6.817690741009439        -168843615.3744921        -149251170.6519974        -63902756.74572688        -16.49748214988704        22.93255780290615         9.939885859290751         125409478.7475545         73351266.6955179          31796152.07756597         
99.53395797453777         27 Oct 2023 12:49:31.003   -17.80772170997683        22.38208752726556         10.02914709406913         121496846.6772133         73563110.85533224         33412641.19512578         17.85257687515862         -13.68864453133058        -6.760352298610924        -167307630.5309252        -150439661.2169746        -64489333.00934039        -16.92915373602424        22.67380852199459         9.827635964694919         123965415.3902926         75321507.7029497          32650128.43756086         
100.5339579745378         28 Oct 2023 12:49:31.003   -18.26103325455873        22.1057241053246          9.908260245430231         119938642.1309859         75485039.82661696         34273962.14036284         18.00166574332612         -13.55343600459652        -6.70235742436598         -165758719.7782895        -151616528.9040093        -65070926.87535961        -17.35632313378509        22.40867296811207         9.712697488846496         122484250.6075242         77269116.91252756         33494290.25822711         
101.3606558796273         29 Oct 2023 08:39:57.702   -18.63212830991337        21.87144983365866         9.805718633364743         118621043.7453836         77055643.16418669         34978028.3472257          18.12412730828769         -13.44062705788825        -6.653918357653662        -164468542.433102         -152580582.8422348        -65547926.90781063        -17.70609895458092        22.18464247902747         9.615637125573958         121232035.9951816         78861719.76449712         34184580.88652438         
101.3606558796309         29 Oct 2023 08:39:57.702   -18.63212830991441        21.871449833658           9.805718633364453         118621043.7453799         77055643.16419107         34978028.34722766         18.12412730828823         -13.44062705788775        -6.653918357653451        -164468542.4330963        -152580582.842239         -65547926.90781271        -17.70609895458245        22.18464247902648         9.615637125573526         121232035.995176          78861719.76450409         34184580.8865274          
102.3606558796309         30 Oct 2023 08:39:57.702   -19.07663357174489        21.58056481076932         9.67801796763667          116991988.7023752         78932824.97052708         35819750.36272845         18.27129163052846         -13.30292414624801        -6.594727420913626        -162896252.645479         -153735914.05678          -66120273.12271226        -18.12512978115241        21.90773162642291         9.495728696699937         119684094.7256374         80766557.21874593         35010211.76197707         
103.3606558796309         31 Oct 2023 08:39:57.702   -19.51598204759328        21.28210263385354         9.546915763903883         115324749.9636757         80784546.53559877         36650291.9433825          18.41737999617053         -13.16386096306963        -6.534883519018004        -161311294.1972522        -154879288.955114         -66687477.08093885        -18.53965174361418        21.62426553523768         9.373036147401319         118100143.3530653         82647186.99153277         35825362.68132516         
104.3606558796309         01 Nov 2023 08:39:57.702   -19.95000741302355        20.97612695029287         9.412439693340783         113619780.2825909         82610155.89796594         37469360.35971721         18.56237646747336         -13.02344140217942        -6.474388024356731        -159713760.7777743        -156010590.1403408        -67249482.41470793        -18.94955408741325        21.33416671637873         9.247510896229997         116480575.8794048         84503039.2465483          36629790.94302855         
105.3606558796309         02 Nov 2023 08:39:57.702   -20.37854352363597        20.66270473080498         9.274618895349569         111877546.7704311         84409006.77260669         38276665.28415321         18.70626503877188         -12.88166950801284        -6.413242363770985        -158103747.445025         -157129700.6179714        -67806232.77074635        -19.35468215073675        21.03737686452046         9.119112437620069         114825797.8755688         86333538.23749961         37423249.89722829         
106.1873537731481         03 Nov 2023 04:30:24.400   -20.72855066303155        20.39802656804704         9.158178993705688         110409451.5084579         85875452.88228974         38934975.59655983         18.82436945102613         -12.76344886441316        -6.362203509734597        -156763398.2372369        -158045579.1545126        -68262489.28015377        -19.68586601973404        20.78694522809051         9.010775783247233         113431508.6831425         87827252.22835174         38070740.69872673         
106.1873537731517         03 Nov 2023 04:30:24.400   -20.72855066303233        20.39802656804641         9.158178993705453         110409451.5084547         85875452.88229302         38934975.59656114         18.82436945102664         -12.76344886441263        -6.362203509734371        -156763398.237231         -158045579.1545166        -68262489.28015576        -19.68586601973549        20.7869452280894          9.010775783246752         113431508.6831363         87827252.22835828         38070740.69872956         
107.1873537731517         04 Nov 2023 04:30:24.400   -21.14660095741511        20.07055365636484         9.014037560073204         108600402.6985788         87623747.96937974         39720038.75666727         18.96619268627002         -12.61921760300456        -6.299874064404761        -155130837.7696725        -159142120.04738          -68809495.45772779        -20.08178905662639        20.47786738202439         8.877065252251235         111713508.4229341         89609940.60054779         38843516.30257209         
108.1873537731517         05 Nov 2023 04:30:24.400   -21.55869440769201        19.73584175844419         8.866641919165438         106755490.4924297         89343436.11869155         40492507.25601436         19.10686242531454         -12.47364624998327        -6.236898824284079        -153486073.4855204        -160226141.4494041        -69351088.43678856        -20.47238799230328        20.16207030274397         8.740433883955962         109961528.9366485         91365634.23140934         39604613.12929585         
109.1873537731517         06 Nov 2023 04:30:24.400   -21.96466669275265        19.39397082540125         8.716027031996349         104875236.6605245         91033895.28748395         41252101.49057623         19.24636241157404         -12.32673942799869        -6.173279475087226        -151829205.7429263        -161297527.7363024        -69887212.59526217        -20.85745758688972        19.83958317936617         8.600884854526582         108176039.0861685         93093753.70880421         40353778.96162523         
110.1873537731517         07 Nov 2023 04:30:24.400   -22.36435410783168        19.04502428858964         8.562229404468045         102960177.1411217         92694510.52301203         41998544.88087356         19.38467632546907         -12.17850192063381        -6.109017765472514        -150160336.3009637        -162356163.7438859        -70417812.34816411        -21.23679216773007        19.51044813179348         8.458427964188136         106357525.4789865         94793722.76185919         41090762.09440641         
111.0140516666652         08 Nov 2023 00:20:51.098   -22.68991338971297        18.75127013780589         8.43270909551137          101351111.8624626         94044371.07947521         42605503.71942568         19.49811293340229         -12.05495304774484        -6.055409012378293        -148771696.7640634        -163221627.001326         -70852247.2708202         -21.54590942780777        19.23336997680774         8.338473870793292         104829587.4023738         96177421.0185146          41690647.39272822         
111.0140516666688         08 Nov 2023 00:20:51.098   -22.68991338971413        18.75127013780484         8.432709095510901         101351111.8624568         94044371.07948001         42605503.71942784         19.49811293340278         -12.05495304774429        -6.055409012378055        -148771696.7640573        -163221627.0013298        -70852247.27082211        -21.54590942780911        19.23336997680651         8.338473870792759         104829587.4023671         96177421.01852067         41690647.39273083         
112.0140516666688         09 Nov 2023 00:20:51.098   -23.07760400255413        18.38899981359334         8.272909071497846         99373907.13047005         95648880.24776159         43327208.58220921         19.63421791250199         -11.90429766526162        -5.989978650814479        -147081171.2415138        -164256676.2213913        -71372612.4290781         -21.91422865915683        18.89223169843081         8.190746264313775         102952064.6045319         97824493.96430893         42404730.2411716          
113.0140516666688         10 Nov 2023 00:20:51.098   -23.45855150363786        18.01990871504807         8.110038029674483         97363496.06651214         97221793.93156675         44034973.74312709         19.76909035409115         -11.75232599318743        -5.923911274709818        -145378939.3608115        -165278651.9360579        -71887296.8502633         -22.2762112992635         18.54461659211529         8.040164065123276         101042991.1468925         99441812.23454136         43105925.90777742         
114.0140516666688         11 Nov 2023 00:20:51.098   -23.83259578811522        17.64409373791987         7.944138544171829         95320468.20673749         98762526.93668365         44728535.76417284         19.90271370685529         -11.59904343515826        -5.857208931234367        -143665108.3397719        -166287440.5857943        -72396245.70707081        -22.63162840603723        18.19060776808173         7.886757041960034         99102924.33142944         101028819.6665119         43793989.05626124         
115.0140516666688         12 Nov 2023 00:20:51.098   -24.19957786197638        17.26165536212631         7.775254787086398         93245426.87114483         100270502.609103          45407634.93032128         20.0350713634433          -11.44445556646067        -5.789873737889371        -141939786.8251769        -167282929.1090473        -72899404.30550031        -22.98024077708243        17.83030757195394         7.73056456008157          97132441.69138652         102584968.0774535         44468677.28743966         
115.8407495370375         12 Nov 2023 20:11:17.794   -24.49751645420114        16.94056722456702         7.6334181465949           91506260.95075898         101492004.7920973         45957942.20467962         20.14352362294056         -11.31567659785908        -5.733731587930627        -140504869.4193473        -168095774.8482507        -73310953.55893713        -23.26312474829802        17.52778795995794         7.599374281667127         95480907.17562689         103847748.8416365         45016171.84596918         
116.8407495370375         13 Nov 2023 20:11:17.794   -24.85103124355319        16.54568735033895         7.458920019051582         89374350.21274453         102938656.8432252         46609952.03680076         20.27352618030497         -11.15871929419022        -5.665246064892894        -138758843.4717654        -169066677.9669302        -73803394.11120196        -23.59867108275001        17.15634828044571         7.438241095130742         93456424.48404348         105346146.2881765         45665815.94876738         
117.8407495370375         14 Nov 2023 20:11:17.794   -25.19704167045516        16.14448755294262         7.281571154403077         87212218.89046711         104350917.4618302         47246761.65238716         20.40221580748325         -11.00047339182525        -5.596134066378934        -137001641.925141         -170023964.2927402        -74289890.31954157        -23.92672523055224        16.77906293963221         7.274515580655034         91403272.61929667         106812197.3514242         46301425.40474185         
118.8407495370375         15 Nov 2023 20:11:17.794   -25.5353943323199         15.73708204471106         7.101421876567193         85020521.99577624         105728245.5236123         47868126.89850038         20.52957569807737         -10.84094513909508        -5.526398001743695        -135233378.936393         -170967522.7731996        -74770388.14107534        -24.24707198273515        16.39615403599903         7.1083012626619           89322108.40814805         108245406.3379914         46922780.56613322         
119.8407495370375         16 Nov 2023 20:11:17.794   -25.86593748128703        15.32358865397462         6.918524141374921         82799927.72144966         107070109.9054173         48473808.09474735         20.65558899797693         -10.68014096273557        -5.456040365765164        -133454170.1130062        -171897242.867428         -75244833.83275811        -24.55953122783691        16.00787232063713         6.939718228032069         87213605.83889492         109645298.0145008         47529671.52693106         
120.6674474537031         17 Nov 2023 16:01:44.494   -26.13319337709733        14.97724408527709         6.765285779121705         80942831.95906213         108152278.2181414         48962513.6040847          20.75873514640576         -10.54624577791028        -5.397408361713029        -131975120.3258748        -172655313.4054751        -75632449.27120011        -24.81178755316877        15.68301544317862         6.798656068238528         85450357.86155953         110777106.0800948         48020323.70952751         
120.6674474537067         17 Nov 2023 16:01:44.494   -26.13319337709838        14.9772440852757          6.765285779121093         80942831.95905483         108152278.2181455         48962513.60408656         20.75873514640622         -10.54624577790968        -5.397408361712769        -131975120.3258683        -172655313.4054784        -75632449.27120179        -24.81178755316987        15.68301544317718         6.798656068237904         85450357.86155173         110777106.0800997         48020323.70952965         
121.6674474537067         18 Nov 2023 16:01:44.494   -26.44883046986644        14.55257055159294         6.577625667148292         78671229.84683225         109428007.9657847         49538946.19943615         20.88224496687007         -10.38312807196697        -5.325922022377796        -130176220.0641886        -173559471.4239563        -76095701.4873661         -25.109526564335          15.28562089275232         6.626090691476286         83293698.6237645          112114985.2678773         48600287.50498202         
122.6674474537067         19 Nov 2023 16:01:44.494   -26.75623922808114        14.12216185656808         6.387372696180735         76372711.11251585         110666797.2264388         50099052.530954           21.00436031098691         -10.21875361148612        -5.253821615136703        -128366708.6794759        -174449481.7312545        -76552750.72448182        -25.39912856307719        14.8836242394495          6.451538492866009         81111666.14243014         113418328.8394272         49165254.84808738         
123.6674474537067         20 Nov 2023 16:01:44.494   -27.05527549277537        13.68614972813923         6.194584960509423         74047992.91513363         111868156.16627           50642611.04997631         21.12506416012053         -10.0531295408196         -5.181109948991205        -126546707.3702638        -175325236.0807487        -77003544.01233763        -25.68060082307215        14.47728138185073         6.275128960024272         78904963.45976532         114686750.4065805         49715059.72179527         
124.6674474537067         21 Nov 2023 16:01:44.494   -27.34579735208377        13.24466948861294         5.999322172845798         71697804.77380219         113031606.4753292         51169405.32166544         21.24433945750123         -9.886263196575088        -5.107789920885062        -124716338.8090495        -176186626.8310863        -77448028.66856134        -25.95399266948642        14.06682082021507         6.09697830810333          76674291.11479259         115919884.568244          50249546.79097208         
125.4941453703686         22 Nov 2023 11:52:11.194   -27.5794428991186         12.87566863234491         5.836073597776616         69736204.99939775         113964472.7460307         51592096.56713822         21.34185329022813         -9.747382491696669        -5.046719180733178        -123195437.2779677        -176887815.1791545        -77810682.51010248        -26.17396124670739        13.72452252080929         5.948456939776752         74812594.86316715         116912422.2772147         50679736.07573139         
125.4941453703723         22 Nov 2023 11:52:11.194   -27.57944289911908        12.87566863234413         5.836073597776274         69736204.99939363         113964472.7460327         51592096.56713909         21.34185329022855         -9.747382491696058        -5.046719180732909        -123195437.2779611        -176887815.1791575        -77810682.51010408        -26.17396124670835        13.72452252080778         5.948456939776095         74812594.86315893         116912422.277219          50679736.07573326         
126.4941453703723         23 Nov 2023 11:52:11.194   -27.85394217208143        12.42430197367846         5.636325138904726         67341419.12261641         115057468.5417506         52087720.87257655         21.45847489984971         -9.578266465500519        -4.972295656590513        -121346452.4856656        -177722692.120916         -78243508.14000469        -26.43281732569721        13.30700407269434         5.767361221547466         72539925.38332725         118080211.1936361         51185870.47538923         
127.4941453703723         24 Nov 2023 11:52:11.194   -28.11953928021396        11.96786894475786         5.43427913062726          64923300.12536534         116111246.3097962         52565987.23167999         21.5736195521963          -9.407929957680352        -4.897272481196131        -119487455.2729703        -178542904.6217015        -78669877.7165432         -26.68386149145076        12.88579387813633         5.584738529458049         70245228.94869749         119211766.4005314         51676291.99417266         
128.4941453703723         25 Nov 2023 11:52:11.194   -28.37610221437127        11.50651837335186         5.230001388874833         62482622.88733553         117125374.7173004         53026699.96273233         21.68727006466179         -9.236381061044318        -4.821652910260663        -117618574.0053291        -179348347.577222         -79089739.55507453        -26.92718596874887        12.46095418272179         5.400616434070966         67929176.3803596          120306771.9349312         52150870.06498185         
129.4941453703723         26 Nov 2023 11:52:11.194   -28.62350182893738        11.04040257087375         5.023559286948345         60020173.56806771         118099435.4438992         53469669.13615641         21.79940922879093         -9.063628075918821        -4.745440283761519        -115739938.5298848        -180138916.5932526        -79503042.25881958        -27.1628533536136         12.03250793107197         5.214999866229659         65592431.69327286         121364915.4417872         52609475.48878665         
130.3208432870342         27 Nov 2023 07:42:37.894   -28.82101784143142        10.65157825959197         4.851308788020238         57968599.33992592         118874147.2123001         53822342.20217229         21.89096102055883         -8.919910422762012        -4.681990106395524        -114179602.8077808        -180781173.8157198        -79839729.82972564        -27.35191308201935        11.6755871876968          5.060414914853713         63645495.68660861         122211625.6252422         52976451.16758619         
130.3208432870379         27 Nov 2023 07:42:37.894   -28.82101784143208        10.65157825959064         4.851308788019648         57968599.3399189          118874147.2123027         53822342.20217347         21.89096102055924         -8.919910422761378        -4.681990106395245        -114179602.8077739        -180781173.8157226        -79839729.82972711        -27.35191308202017        11.67558718769523         5.06041491485303          63645495.68660001         122211625.6252459         52976451.16758778         
131.3208432870379         28 Nov 2023 07:42:37.894   -29.05123250511577        10.17690833184162         4.640970351877966         55468450.0724778          119773969.4587373         54232423.15593915         22.0002949083505          -8.744980035994347        -4.604703069635219        -112283489.3847356        -181544305.5507731        -80240919.31120312        -27.57360993330811        11.24053670467988         4.872033679043609         61272657.77743111         123201628.2573384         53405544.05569721         
132.3208432870379         29 Nov 2023 07:42:37.894   -29.27193554568992        9.697922115779784         4.42866630182801          52948820.3033962          120632592.5805024         54624245.44034861         22.10806868863247         -8.568870142026906        -4.526832925589381        -110377996.7813472        -182292272.2781751        -80635405.98888746        -27.78758241768677        10.80185601652391         4.682112697811742         58880998.31594169         124153885.7242101         53818294.41363857         
133.3208432870379         30 Nov 2023 07:42:37.894   -29.48301010343494        9.21478477560842          4.214469822194886         50410536.92270816         121449650.7831802         54997642.31741931         22.21426507648624         -8.391589842979874        -4.448383384987626        -108463260.5563381        -183024972.5122554        -81023139.54362267        -27.99372535768616        10.35955167899071         4.490640063651719         56471189.00882182         125068084.5328862         54214568.56269015         
134.3208432870379         01 Dec 2023 07:42:37.894   -29.68434280969964        8.727664736526901         3.998455570335247         47854436.76618855         122224792.6738178         55352453.46111482         22.31886677434742         -8.213148456330096        -4.369358256363511        -106539417.7608986        -183742305.546986         -81404070.02124183        -28.191907254901          9.913653162983795         4.297614811541114         54043911.87673605         125943912.7075893         54594232.2746021          
135.1475412037034         02 Dec 2023 03:33:04.594   -29.84335022756634        8.322078429975559         3.818558603831053         45728463.20994665         122833711.3552488         55631632.09470116         22.40412437555354         -8.064761413694338        -4.303596517370547        -104942203.391684         -184323648.9437503        -81713812.45878589        -28.34962913261275        9.542353560398915         4.136876565806579         52024591.00278207         126638766.1995723         54895462.36651891         
135.1475412037071         02 Dec 2023 03:33:04.594   -29.84335022756655        8.32207842997504          3.818558603830829         45728463.209944           122833711.3552496         55631632.09470152         22.40412437555391         -8.064761413693684        -4.303596517370255        -104942203.391677         -184323648.9437527        -81713812.45878726        -28.34962913261343        9.542353560397277         4.13687656580587          52024591.00277317         126638766.1995753         54895462.3665202          
136.1475412037071         03 Dec 2023 03:33:04.594   -30.02647223179777        7.827879907683138         3.599302053871911         43142014.98331839         123531415.3521677         55952095.37369014         22.50576837251472         -7.884223836441059        -4.22353011772755         -103002084.3154488        -185012653.348609         -82082188.22819521        -28.53288809466754        9.090044270279044         3.941052319982146         49567206.48618931         127443710.5604222         55244439.65870373         
137.1475412037071         04 Dec 2023 03:33:04.594   -30.19955206045695        7.330191781389114         3.378446447605769         40540178.10464698         124186268.5463121         56253545.27250664         22.60576874646358         -7.702552686387133        -4.14289942722006         -101053254.0663544        -185686010.2447288        -82443621.91310197        -28.70776442421474        8.634346288695085         3.743734893423321         47094349.43768372         128209428.2887425         55576433.02190144         
138.1475412037071         05 Dec 2023 03:33:04.594   -30.36249101443078        6.829194265307418         3.156071772913367         37923824.50149044         124797977.2162564         56535847.04776102         22.70410818089563         -7.519758125113256        -4.061708635041928        -99095855.38778555        -186343622.1540615        -82798064.89796743        -28.87410936487782        8.17536358105829          3.5449616770546           44606750.55034777         128935631.0273475         55891314.98633767         
139.1475412037071         06 Dec 2023 03:33:04.594   -30.51519450139999        6.325070506927645         2.932259348199654         35293834.46142626         125366263.3446792         56798872.90364933         22.80076936134786         -7.335850541917525        -3.979962034434552        -97130032.53245045        -186985392.49346          -83145468.90096489        -29.03177567160625        7.713209923656063         3.344775187008126         42105153.29986475         129622039.8523422         56188961.52384473         
139.974239120369          06 Dec 2023 23:23:31.294   -30.63364130774763        5.90608417477168          2.746207227937846         33109962.51630279         125803090.5587938         57001675.2167365          22.87939945525187         -7.182981668361356        -3.911965747250174        -95498633.72338903        -187503913.1853459        -83427318.14459798        -29.15545963604568        7.3288405681866           3.178247328308629         40027056.02116716         130159254.1183956         56421925.86156534         
139.9742391203727         06 Dec 2023 23:23:31.294   -30.633641307748          5.906084174770324         2.746207227937244         33109962.51629571         125803090.5587952         57001675.21673711         22.87939945525222         -7.182981668360683        -3.911965747249873        -95498633.72338182        -187503913.1853482        -83427318.1445992         -29.15545963604621        7.328840568184904         3.178247328307894         40027056.021158           130159254.1183979         56421925.86156633         
140.9742391203727         07 Dec 2023 23:23:31.294   -30.76747411127472        5.396584858651297         2.519483503425346         30457359.12818982         126291385.2998824         57229161.86858965         22.97295029383969         -6.997068497681131        -3.829215295905104        -93517799.78207876        -188116499.2952667        -83761740.91342044        -29.29688588850436        6.861214992725848         2.975602442701177         37501849.62480645         130772285.2891552         56687781.37780518         
141.9742391203727         08 Dec 2023 23:23:31.294   -30.89082741929736        4.884491868993649         2.291558821892003         27793644.71559359         126735545.8362577         57437007.1720941          23.06477397990853         -6.810072902628285        -3.745921767025922        -91528957.52441978        -188712975.6156653        -84088990.67453344        -29.42919850263989        6.39078745121226          2.771688155955516         34964816.51400957         131344791.46982           56936073.19341563         
142.9742391203727         09 Dec 2023 23:23:31.294   -31.00362353903549        4.369998517450956         2.062519287932019         25119728.11321207         127135356.3899944         57625111.1055069          23.15485324095315         -6.622006153134567        -3.662089874155658        -89532256.94708148        -189293249.0855776        -84409020.73716986        -29.5522278271703         5.917715219355571         2.56656874030282          32416751.3851675          131876537.1978355         57166694.36116379         
143.9742391203727         10 Dec 2023 23:23:31.294   -31.10578945655438        3.853300615305139         1.832452138020025         22436524.66577348         127490618.0203888         57793381.08045855         23.24317082490949         -6.432879757711755        -3.577724433189271        -87527849.53644103        -189857227.6640805        -84721784.74524783        -29.66579672592237        5.442180611821695         2.360321404075874         29858463.94721811         132367301.6455849         57379543.9551643          
144.8009369212959         11 Dec 2023 19:13:57.984   -31.18217463348389        3.424623960009515         1.641543019776484         20211969.48445555         127750544.8187626         57917452.86992692         23.31484034245112         -6.275737631189513        -3.507580342248414        -85865099.95549449        -190311099.0571076        -84974827.01635858        -29.7524143622137         5.04735013421355          2.189032368043245         27736401.37919961         132741926.5600215         57542020.7558947          
144.8009369212996         11 Dec 2023 19:13:57.984   -31.18217463348411        3.424623960007924         1.641543019775774         20211969.48444727         127750544.8187634         57917452.86992726         23.31484034245144         -6.27573763118882         -3.507580342248104        -85865099.95548716        -190311099.0571095        -84974827.01635969        -29.75241436221407        5.047350134211811         2.189032368042489         27736401.37919025         132741926.5600231         57542020.75589538         
145.8009369212996         12 Dec 2023 19:13:57.984   -31.26463620495704        2.904243570986827         1.409744443677501         17514189.64116708         128023964.3591734         58049274.53669669         23.39989541881591         -6.084706076679614        -3.422253047385899        -83847010.41592227        -190845077.5590819        -85274199.77469862        -29.84825390616313        4.567901675023521         1.98098453436621          25161581.59796852         133157319.0738827         57722171.93500457         
146.8009369212996         13 Dec 2023 19:13:57.984   -31.3362875475143         2.382224612525226         1.177170530327524         14809751.72748134         128252350.813912          58161034.59068462         23.48314019708396         -5.892648696048082        -3.336406394381677        -81821650.22102952        -191362506.5726049        -85566177.66599962        -29.93418091809187        4.086700450374287         1.772131980476457         22578908.66979235         133531209.3578936         57884311.904971           
147.8009369212996         14 Dec 2023 19:13:57.984   -31.39707464653589        1.858771342181892         0.9439123808046668        12099592.11157838         128435571.4332598         58252669.94535033         23.56455753866105         -5.699577912812675        -3.250045619336344        -79789176.51220845        -191863298.0235993        -85850716.00295189        -30.01010506770333        3.604064563776189         1.562627315781228         19989243.34058002         133863459.5490433         58028377.59239894         
148.8009369212996         15 Dec 2023 19:13:57.984   -31.44694868693175        1.334089967423403         0.7100619883058176        9384651.607277948         128573511.1745441         58324125.48004659         23.64413034331443         -5.505506394448364        -3.163176070602418        -77749747.9140774         -192347364.8792298        -86127770.6464591         -30.07599849506238        3.120327760953355         1.352633746729889         17393451.54063899         134153960.0572038         58154319.69800828         
149.6276348379615         16 Dec 2023 15:04:24.684   -31.47990827309205        0.8995576192490244        0.5163571934006478        7137278.131057588         128653286.0421956         58367926.81881172         23.70850813530123         -5.344321433743           -3.090980920869083        -76058619.00438456        -192734852.6204308        -86351129.44066796        -30.12292478408435        2.719826591604289         1.178779412952683         15243505.8361471          134362534.1728521         58244725.92215398         
149.6276348379652         16 Dec 2023 15:04:24.684   -31.47990827309216        0.8995576192474997        0.5163571933999681        7137278.131049706         128653286.0421959         58367926.81881183         23.70850813530151         -5.344321433742288        -3.090980920868764        -76058619.00437713        -192734852.6204325        -86351129.44066893        -30.12292478408454        2.719826591602525         1.178779412951918         15243505.83613763         134362534.172853          58244725.92215435         
150.6276348379652         17 Dec 2023 15:04:24.684   -31.5096200171971         0.373005785583431         0.2815836727605364        4416051.282947725         128708266.1404751         58402400.52043059         23.78466752171737         -5.148455383415533        -3.003196177129016        -74006900.27773765        -193188147.594795         -86614401.37169586        -30.17064100503702        2.234908688171868         0.9683048690746318        12638752.89671936         134576581.4698808         58337480.83941327         
151.6276348379652         18 Dec 2023 15:04:24.684   -31.52830973217483        -0.1541819583419108       0.04648223928033268       1692733.256911545         128717723.1485362         58416574.98172963         23.85893427421528         -4.951625735010005        -2.914918393606594        -71948683.00037809        -193624477.9916897        -86870067.43579081        -30.20858487350509        1.749740486506238         0.7577649384957974        10030300.56613635         134748719.2541059         58412047.08751649         
152.6276348379652         19 Dec 2023 15:04:24.684   -31.53594941653466        -0.6817932743729838       -0.1888522708201329       -1031722.396108344        128681611.3085563         58410425.914455           23.93129147354306         -4.753846103610781        -2.826153358358713        -69884131.42358723        -194043761.1780283        -87118085.2064169         -30.23692567439734        1.264544198743033         0.5472698662037171        7418986.00372597          134878935.8749838         58468423.91359315         
