Sat.A1ModJulian           Sat.Earth.RMAG            
29862.67263323064         7144.240617626099         
29862.67466697012         7147.351533280817         
29862.67670208569         7150.298640880766         
29862.67873851516         7153.038433463593         
29862.68077617515         7155.53438663473          
29862.68281496488         7157.758206034089         
29862.68485476937         7159.690797111703         
29862.68689546306         7161.322924494857         
29862.68893691462         7162.655537259384         
29862.69097899078         7163.699745694234         
29862.69302156086         7164.476451186852         
29862.69506450188         7165.015640741244         
29862.69710770229         7165.355369828112         
29862.69915106554         7165.540469897715         
29862.70119451393         7165.621025678434         
29862.70323799086         7165.650675322463         
29862.70528146289         7165.684792988694         
29862.70732492097         7165.778616694099         
29862.70936838023         7165.985385684648         
29862.71141188007         7166.354550598835         
29862.71345548311         7166.930116570848         
29862.7154992722          7167.749173624191         
29862.71754334813         7168.840662664655         
29862.71958782624         7170.224416347683         
29862.7216328327          7171.91050518275          
29862.72367850011         7173.898908553428         
29862.72572496287         7176.179520154836         
29862.72777235334         7178.732487961378         
29862.72982079679         7181.528874942785         
29862.73187040745         7184.531620960989         
29862.73392128478         7187.696774091413         
29862.73597351029         7190.974951993447         
29862.73802714448         7194.312985399468         
29862.74008222507         7197.655692382676         
29862.7421387651          7200.94772314752          
29862.74419675368         7204.135419232853         
29862.74625615519         7207.168618249914         
29862.74831691148         7210.002350702193         
29862.7503789428          7212.598364231874         
29862.75244215107         7214.926428015268         
29862.75450642311         7216.965367962326         
29862.75657163425         7218.703796511545         
29862.75863765284         7220.140510944158         
29862.76070434472         7221.284544228261         
29862.76277157713         7222.154865545143         
29862.76483922465         7222.779741543031         
29862.76690717156         7223.195777671827         
29862.76897531737         7223.446675872386         
29862.77104357944         7223.581749898241         
29862.7731118958          7223.654251460997         
29862.77518022803         7223.719565286472         
29862.77724856167         7223.833335712903         
29862.77931690696         7224.04958934825          
29862.78138529885         7224.418917646619         
29862.78345379528         7224.986780384348         
29862.78552247593         7225.791986604525         
29862.78759143902         7226.865402230482         
29862.78966079811         7228.228926155859         
29862.79173067823         7229.894767010132         
29862.79380121218         7231.865043474311         
29862.79587253561         7234.13171881107          
29862.79794478255         7236.676871662089         
29862.80001808119         7239.473293830102         
29862.80209254937         7242.485394556322         
29862.80416829086         7245.670383184274         
29862.80624539228         7248.979692003265         
29862.80832391862         7252.360590018423         
29862.81040391314         7255.757944678079         
29862.81248539457         7259.116062825346         
29862.814568357           7262.380558934063         
29862.81665276932         7265.500183774168         
29862.81873857807         7268.428557605371         
29862.82082570691         7271.12573900585          
29862.82291406075         7273.559586895598         
29862.8250035282          7275.706858941371         
29862.82709398597         7277.554012254165         
29862.82918530207         7279.097673762433         
29862.83127734172         7280.344766462354         
29862.83336997081         7281.312281539225         
29862.8354630603          7282.026707014556         
29862.83755649139         7282.523131251009         
29862.83965015903         7282.844051739617         
29862.84174397625         7283.037931787409         
29862.84383787593         7283.15755507766          
29862.8459318145          7283.258236204645         
29862.84802577195         7283.395948792231         
29862.85011975329         7283.625436041466         
29862.8522137886          7283.998368033233         
29862.85430793181         7284.561607929513         
29862.85640225869         7285.35564465386          
29862.85849686471         7286.413243680275         
29862.86059186154         7287.758359095377         
29862.86268737309         7289.405341407066         
29862.86478353203         7291.358466641225         
29862.86688047471         7293.61179907166          
29862.86897833719         7296.149393141588         
29862.8710772505          7298.945825524182         
29862.87317733592         7301.967040154431         
29862.87527870149         7305.171480284362         
29862.87738143798         7308.511468919693         
29862.87948561635         7311.934795750914         
