Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.UTCGregorian           
-0.0676074720732594       -4.604050277112001        0.001494302870067105      -18872.8037016094         -140.4387500376627        0.4989712764874013        13 Oct 2022 10:22:53.092   
0.4036924957579601        -4.581234901271351        0.001476019560133792      -18801.59393512933        -2083.97476781963         1.127467289609934         13 Oct 2022 10:29:55.905   
0.869590612036763         -4.510218329152535        0.001442208103694667      -18531.15467452907        -4014.244534010254        1.74705522711681          13 Oct 2022 10:37:00.169   
1.325177941716462         -4.391874270343141        0.00139325922856103       -18063.43523013125        -5910.917929924043        2.351176649056924         13 Oct 2022 10:44:05.918   
1.765657440826129         -4.227578655863765        0.001329725042363337      -17402.46472114297        -7753.871368071656        2.933385689855386         13 Oct 2022 10:51:13.177   
2.186421602238247         -4.019185172253984        0.001252309432990205      -16554.28927712903        -9523.509341378398        3.487452335695286         13 Oct 2022 10:58:21.982   
2.583072391626498         -3.769013862255858        0.001161864006859935      -15526.96115675551        -11200.85050329871        4.00739061744369          13 Oct 2022 11:05:32.357   
2.951484721965319         -3.47981887716494         0.001059376210879397      -14330.44316401881        -12767.80132453991        4.487545698790449         13 Oct 2022 11:12:44.327   
3.28784450604507          -3.154759569096395        0.0009459590866114945     -12976.52457647496        -14207.32908414972        4.922648616943433         13 Oct 2022 11:19:57.915   
3.588691148079977         -2.797361995480248        0.0008228377689947814     -11478.69524123312        -15503.65925629772        5.30787796651655          13 Oct 2022 11:27:13.146   
3.850948544088377         -2.411483569287096        0.0006913372385665442     -9852.029805472563        -16642.42926678096        5.638907666507984         13 Oct 2022 11:34:30.042   
4.071954828454992         -2.001275597060786        0.0005528693866806206     -8113.060114149781        -17610.84150362572        5.911954192719377         13 Oct 2022 11:41:48.615   
4.249499450245058         -1.571117761277451        0.0004089107645038646     -6279.524286556875        -18397.85385468897        6.123833037798923         13 Oct 2022 11:49:08.894   
4.381828618790744         -1.12560088914226         0.0002609967409690485     -4370.315782255558        -18994.235969512          6.271976297452344         13 Oct 2022 11:56:30.888   
4.467673005758697         -0.6694595542387328       0.0001106988221621735     -2405.214745048119        -19392.72660292831        6.354477850545673         13 Oct 2022 12:03:54.608   
4.50625728923549          -0.2075165803419151       -4.039375019819999e-05    -404.6629318041819        -19588.11510386482        6.370114888542827         13 Oct 2022 12:11:20.073   
4.497303283379142         0.25534905804637          -0.0001906846480803221    1610.365812172121         -19577.29520570169        6.318362673956092         13 Oct 2022 12:18:47.287   
4.441033284231183         0.7142704313965107        -0.0003385928470243941    3618.656932801066         -19359.32275944382        6.199406651482049         13 Oct 2022 12:26:16.260   
4.338166651229511         1.164428201151694         -0.0004825642385078638    5598.910989624547         -18935.4423048729         6.014147618047073         13 Oct 2022 12:33:46.994   
4.18990816474363          1.601118503207118         -0.000621093556804637     7530.046804283073         -18309.07894390241        5.764192027894563         13 Oct 2022 12:41:19.493   
3.997934779319551         2.019789608140826         -0.0007527361046658719    9391.373820638524         -17485.81975041654        5.451841972462586         13 Oct 2022 12:48:53.761   
3.764374018329839         2.416095047587236         -0.000876124624199352     11162.84220072464         -16473.35720534894        5.080070899035041         13 Oct 2022 12:56:29.803   
3.491789616677516         2.785923411516761         -0.0009899787374609836    12825.19395109585         -15281.460749301          4.652510802209259         13 Oct 2022 13:04:07.609   
3.183140436471614         3.125462673344868         -0.001093124972292121     14360.27314268674         -13921.82852225083        4.173396591364807         13 Oct 2022 13:11:47.180   
2.841756460774778         3.431224279960737         -0.001184504089832001     15751.16044590398         -12408.00854364951        3.647537218739297         13 Oct 2022 13:19:28.515   
2.471309232587003         3.700076714455328         -0.001263181348510393     16982.35257637023         -10755.29225307834        3.080276715681988         13 Oct 2022 13:27:11.599   
2.07575491655905          3.929291549001779         -0.001328360169742229     18040.00235775788         -8980.48116710467         2.477412467611368         13 Oct 2022 13:34:56.433   
